时间,维度,来源,X,Y,Z,事件,目标,x,y,z,附加信息
2023-07-11 10:24:54,主世界,zhuan jiao2490,155,65,-107,放置方块,minecraft:stone,154,68,-107,
2023-07-11 10:24:56,主世界,zhuan jiao2490,155,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:24:56,主世界,zhuan jiao2490,155,65,-107,破坏方块,minecraft:stone,155,64,-107,
2023-07-11 10:24:56,主世界,zhuan jiao2490,155,65,-107,捡起物品,Polished Granite,155,64,-107,1个
2023-07-11 10:24:57,主世界,zhuan jiao2490,155,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:24:57,主世界,zhuan jiao2490,155,65,-107,破坏方块,minecraft:stone,155,65,-107,
2023-07-11 10:24:57,主世界,zhuan jiao2490,155,65,-107,捡起物品,Polished Granite,155,65,-107,1个
2023-07-11 10:24:58,主世界,zhuan jiao2490,155,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:24:58,主世界,zhuan jiao2490,155,65,-107,破坏方块,minecraft:stone,156,65,-107,
2023-07-11 10:25:00,主世界,zhuan jiao2490,155,66,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:00,主世界,zhuan jiao2490,155,66,-106,破坏方块,minecraft:stone,155,66,-107,
2023-07-11 10:25:00,主世界,zhuan jiao2490,155,66,-106,捡起物品,Polished Granite,157,65,-106,1个
2023-07-11 10:25:00,主世界,zhuan jiao2490,156,66,-106,捡起物品,Polished Granite,156,65,-107,1个
2023-07-11 10:25:01,主世界,zhuan jiao2490,156,66,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:01,主世界,zhuan jiao2490,156,66,-106,破坏方块,minecraft:stone,156,66,-107,
2023-07-11 10:25:01,主世界,zhuan jiao2490,156,66,-106,破坏方块,minecraft:stone,157,66,-107,
2023-07-11 10:25:02,主世界,zhuan jiao2490,156,67,-106,捡起物品,Polished Granite,156,66,-107,1个
2023-07-11 10:25:02,主世界,zhuan jiao2490,156,67,-106,捡起物品,Polished Granite,157,66,-106,1个
2023-07-11 10:25:11,主世界,zhuan jiao2490,157,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:11,主世界,zhuan jiao2490,157,67,-106,破坏方块,minecraft:stone,158,66,-107,
2023-07-11 10:25:12,主世界,zhuan jiao2490,157,67,-106,破坏方块,minecraft:stone,158,65,-107,
2023-07-11 10:25:12,主世界,zhuan jiao2490,157,67,-106,破坏方块,minecraft:stone,159,65,-107,
2023-07-11 10:25:12,主世界,zhuan jiao2490,157,67,-106,捡起物品,Polished Granite,158,65,-107,1个
2023-07-11 10:25:13,主世界,zhuan jiao2490,157,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:13,主世界,zhuan jiao2490,157,67,-106,破坏方块,minecraft:stone,157,65,-107,
2023-07-11 10:25:13,主世界,zhuan jiao2490,157,67,-106,捡起物品,Polished Granite,158,65,-106,1个
2023-07-11 10:25:14,主世界,zhuan jiao2490,157,67,-106,捡起物品,Polished Granite,158,65,-107,1个
2023-07-11 10:25:15,主世界,zhuan jiao2490,159,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:15,主世界,zhuan jiao2490,159,67,-106,破坏方块,minecraft:stone,159,66,-107,
2023-07-11 10:25:15,主世界,zhuan jiao2490,159,67,-106,破坏方块,minecraft:stone,160,66,-107,
2023-07-11 10:25:15,主世界,zhuan jiao2490,159,67,-106,破坏方块,minecraft:stone,161,66,-107,
2023-07-11 10:25:15,主世界,zhuan jiao2490,159,67,-106,破坏方块,minecraft:stone,162,66,-107,
2023-07-11 10:25:15,主世界,zhuan jiao2490,159,67,-106,破坏方块,minecraft:stone,163,66,-107,
2023-07-11 10:25:15,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,164,66,-107,
2023-07-11 10:25:15,主世界,zhuan jiao2490,160,67,-106,捡起物品,Polished Granite,159,65,-107,1个
2023-07-11 10:25:15,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,165,66,-107,
2023-07-11 10:25:15,主世界,zhuan jiao2490,160,67,-106,捡起物品,Polished Granite,160,66,-107,1个
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,165,65,-107,
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,捡起物品,Polished Granite,161,66,-107,1个
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,160,65,-107,
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,161,65,-107,
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,162,65,-107,
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,162,64,-107,
2023-07-11 10:25:16,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,163,64,-107,
2023-07-11 10:25:17,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,163,65,-107,
2023-07-11 10:25:17,主世界,zhuan jiao2490,160,67,-106,破坏方块,minecraft:stone,164,65,-107,
2023-07-11 10:25:17,主世界,zhuan jiao2490,160,67,-106,捡起物品,Polished Granite,161,66,-107,1个
2023-07-11 10:25:17,主世界,zhuan jiao2490,160,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:17,主世界,zhuan jiao2490,161,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:17,主世界,zhuan jiao2490,161,67,-106,破坏方块,minecraft:stone,166,65,-107,
2023-07-11 10:25:18,主世界,zhuan jiao2490,162,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:18,主世界,zhuan jiao2490,162,67,-106,破坏方块,minecraft:stone,166,66,-107,
2023-07-11 10:25:18,主世界,zhuan jiao2490,162,67,-106,破坏方块,minecraft:stone,167,66,-107,
2023-07-11 10:25:18,主世界,zhuan jiao2490,163,66,-106,捡起物品,Polished Granite,163,64,-106,1个
2023-07-11 10:25:18,主世界,zhuan jiao2490,163,66,-106,捡起物品,Polished Granite,165,65,-106,1个
2023-07-11 10:25:18,主世界,zhuan jiao2490,163,66,-106,破坏方块,minecraft:stone,167,65,-107,
2023-07-11 10:25:18,主世界,zhuan jiao2490,164,66,-106,破坏方块,minecraft:stone,168,65,-107,
2023-07-11 10:25:18,主世界,zhuan jiao2490,164,66,-106,破坏方块,minecraft:stone,169,65,-107,
2023-07-11 10:25:18,主世界,zhuan jiao2490,164,66,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:18,主世界,zhuan jiao2490,164,67,-106,捡起物品,Polished Granite,165,65,-107,2个
2023-07-11 10:25:19,主世界,zhuan jiao2490,164,67,-106,捡起物品,Polished Granite,165,65,-107,1个
2023-07-11 10:25:19,主世界,zhuan jiao2490,164,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:19,主世界,zhuan jiao2490,164,67,-106,破坏方块,minecraft:stone,168,66,-107,
2023-07-11 10:25:19,主世界,zhuan jiao2490,164,67,-106,破坏方块,minecraft:stone,169,66,-107,
2023-07-11 10:25:19,主世界,zhuan jiao2490,164,67,-106,捡起物品,Polished Granite,166,65,-106,2个
2023-07-11 10:25:19,主世界,zhuan jiao2490,165,67,-106,破坏方块,minecraft:stone,170,65,-107,
2023-07-11 10:25:19,主世界,zhuan jiao2490,165,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:19,主世界,zhuan jiao2490,166,67,-106,捡起物品,Polished Granite,167,65,-106,4个
2023-07-11 10:25:19,主世界,zhuan jiao2490,166,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:19,主世界,zhuan jiao2490,166,67,-106,破坏方块,minecraft:stone,171,65,-107,
2023-07-11 10:25:19,主世界,zhuan jiao2490,166,67,-106,破坏方块,minecraft:stone,170,66,-107,
2023-07-11 10:25:19,主世界,zhuan jiao2490,167,67,-106,破坏方块,minecraft:stone,172,65,-107,
2023-07-11 10:25:19,主世界,zhuan jiao2490,168,67,-106,捡起物品,Polished Granite,169,65,-106,1个
2023-07-11 10:25:19,主世界,zhuan jiao2490,168,67,-106,破坏方块,minecraft:stone,173,65,-107,
2023-07-11 10:25:20,主世界,zhuan jiao2490,168,67,-106,捡起物品,Polished Granite,169,65,-106,1个
2023-07-11 10:25:20,主世界,zhuan jiao2490,168,67,-106,捡起物品,Polished Granite,169,65,-106,1个
2023-07-11 10:25:20,主世界,zhuan jiao2490,168,67,-106,破坏方块,minecraft:stone,171,66,-107,
2023-07-11 10:25:20,主世界,zhuan jiao2490,169,67,-106,破坏方块,minecraft:stone,174,65,-107,
2023-07-11 10:25:20,主世界,zhuan jiao2490,169,67,-106,捡起物品,Polished Granite,170,65,-106,1个
2023-07-11 10:25:20,主世界,zhuan jiao2490,169,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:20,主世界,zhuan jiao2490,169,67,-106,破坏方块,minecraft:stone,172,66,-107,
2023-07-11 10:25:20,主世界,zhuan jiao2490,170,67,-106,捡起物品,Polished Granite,170,66,-107,1个
2023-07-11 10:25:20,主世界,zhuan jiao2490,170,67,-106,破坏方块,minecraft:stone,175,65,-107,
2023-07-11 10:25:20,主世界,zhuan jiao2490,170,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:20,主世界,zhuan jiao2490,170,67,-106,破坏方块,minecraft:stone,173,66,-107,
2023-07-11 10:25:20,主世界,zhuan jiao2490,170,67,-106,破坏方块,minecraft:stone,176,65,-107,
2023-07-11 10:25:20,主世界,zhuan jiao2490,170,67,-106,捡起物品,Polished Granite,171,65,-107,1个
2023-07-11 10:25:21,主世界,zhuan jiao2490,170,67,-106,捡起物品,Polished Granite,172,65,-106,1个
2023-07-11 10:25:21,主世界,zhuan jiao2490,171,67,-106,捡起物品,Polished Granite,172,65,-106,1个
2023-07-11 10:25:21,主世界,zhuan jiao2490,172,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:21,主世界,zhuan jiao2490,172,67,-106,破坏方块,minecraft:stone,174,66,-107,
2023-07-11 10:25:21,主世界,zhuan jiao2490,172,67,-106,捡起物品,Polished Granite,174,65,-106,2个
2023-07-11 10:25:21,主世界,zhuan jiao2490,173,67,-106,破坏方块,minecraft:stone,175,66,-107,
2023-07-11 10:25:21,主世界,zhuan jiao2490,173,67,-106,捡起物品,Polished Granite,174,65,-107,1个
2023-07-11 10:25:21,主世界,zhuan jiao2490,173,67,-106,破坏方块,minecraft:stone,177,65,-107,
2023-07-11 10:25:21,主世界,zhuan jiao2490,173,67,-106,捡起物品,Polished Granite,175,65,-106,1个
2023-07-11 10:25:21,主世界,zhuan jiao2490,173,67,-106,破坏方块,minecraft:stone,176,66,-107,
2023-07-11 10:25:21,主世界,zhuan jiao2490,174,67,-106,破坏方块,minecraft:stone,178,65,-107,
2023-07-11 10:25:21,主世界,zhuan jiao2490,174,67,-106,破坏方块,minecraft:stone,179,65,-107,
2023-07-11 10:25:21,主世界,zhuan jiao2490,174,67,-106,捡起物品,Polished Granite,175,66,-107,1个
2023-07-11 10:25:21,主世界,zhuan jiao2490,174,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:23,主世界,zhuan jiao2490,174,67,-106,捡起物品,Polished Granite,176,65,-106,1个
2023-07-11 10:25:23,主世界,zhuan jiao2490,175,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:23,主世界,zhuan jiao2490,175,67,-106,破坏方块,minecraft:stone,177,66,-107,
2023-07-11 10:25:23,主世界,zhuan jiao2490,175,67,-106,破坏方块,minecraft:stone,178,66,-107,
2023-07-11 10:25:23,主世界,zhuan jiao2490,176,67,-106,捡起物品,Polished Granite,177,65,-106,2个
2023-07-11 10:25:23,主世界,zhuan jiao2490,176,67,-106,破坏方块,minecraft:stone,180,65,-107,
2023-07-11 10:25:23,主世界,zhuan jiao2490,176,67,-106,破坏方块,minecraft:stone,179,66,-107,
2023-07-11 10:25:23,主世界,zhuan jiao2490,177,67,-106,捡起物品,Polished Granite,178,65,-107,1个
2023-07-11 10:25:23,主世界,zhuan jiao2490,178,67,-106,捡起物品,Polished Granite,178,65,-106,1个
2023-07-11 10:25:23,主世界,zhuan jiao2490,178,67,-106,捡起物品,Polished Granite,179,66,-106,1个
2023-07-11 10:25:23,主世界,zhuan jiao2490,178,67,-106,捡起物品,Polished Granite,180,65,-107,1个
2023-07-11 10:25:23,主世界,zhuan jiao2490,179,67,-106,捡起物品,Polished Granite,180,65,-106,1个
2023-07-11 10:25:23,主世界,zhuan jiao2490,179,67,-106,捡起物品,Polished Granite,179,65,-107,1个
2023-07-11 10:25:25,主世界,zhuan jiao2490,180,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:25,主世界,zhuan jiao2490,180,67,-106,破坏方块,minecraft:stone,180,66,-107,
2023-07-11 10:25:25,主世界,zhuan jiao2490,181,67,-106,捡起物品,Polished Granite,181,65,-107,1个
2023-07-11 10:25:26,主世界,zhuan jiao2490,181,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:26,主世界,zhuan jiao2490,181,67,-106,破坏方块,minecraft:stone,180,65,-106,
2023-07-11 10:25:27,主世界,zhuan jiao2490,181,67,-106,捡起物品,Stone,181,65,-105,1个
2023-07-11 10:25:27,主世界,zhuan jiao2490,181,67,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:27,主世界,zhuan jiao2490,181,67,-106,破坏方块,minecraft:stone,180,64,-107,
2023-07-11 10:25:27,主世界,zhuan jiao2490,181,66,-106,捡起物品,Polished Granite,181,65,-107,1个
2023-07-11 10:25:27,主世界,zhuan jiao2490,181,66,-106,放置方块,minecraft:stone,180,63,-107,
2023-07-11 10:25:28,主世界,zhuan jiao2490,181,66,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:28,主世界,zhuan jiao2490,181,66,-106,破坏方块,minecraft:stone,180,63,-107,
2023-07-11 10:25:28,主世界,zhuan jiao2490,181,65,-106,捡起物品,Polished Granite,180,63,-107,1个
2023-07-11 10:25:29,主世界,zhuan jiao2490,181,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:29,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,179,64,-107,
2023-07-11 10:25:29,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,178,64,-107,
2023-07-11 10:25:29,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,177,64,-107,
2023-07-11 10:25:29,主世界,zhuan jiao2490,181,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:30,主世界,zhuan jiao2490,181,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:30,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,176,64,-107,
2023-07-11 10:25:30,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,175,64,-107,
2023-07-11 10:25:30,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,177,63,-107,
2023-07-11 10:25:30,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,178,63,-107,
2023-07-11 10:25:31,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,179,63,-107,
2023-07-11 10:25:31,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,176,63,-107,
2023-07-11 10:25:31,主世界,zhuan jiao2490,181,65,-106,破坏方块,minecraft:stone,174,64,-107,
2023-07-11 10:25:31,主世界,zhuan jiao2490,181,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:32,主世界,zhuan jiao2490,180,65,-106,捡起物品,Polished Granite,179,63,-106,2个
2023-07-11 10:25:32,主世界,zhuan jiao2490,180,65,-107,捡起物品,Polished Granite,179,63,-106,1个
2023-07-11 10:25:32,主世界,zhuan jiao2490,180,65,-107,捡起物品,Polished Granite,179,63,-108,1个
2023-07-11 10:25:32,主世界,zhuan jiao2490,180,65,-107,捡起物品,Polished Granite,178,63,-106,1个
2023-07-11 10:25:32,主世界,zhuan jiao2490,179,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:32,主世界,zhuan jiao2490,179,65,-107,捡起物品,Polished Granite,178,63,-106,2个
2023-07-11 10:25:33,主世界,zhuan jiao2490,179,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:33,主世界,zhuan jiao2490,179,65,-106,破坏方块,minecraft:stone,175,63,-107,
2023-07-11 10:25:33,主世界,zhuan jiao2490,179,65,-106,破坏方块,minecraft:stone,174,63,-107,
2023-07-11 10:25:33,主世界,zhuan jiao2490,179,65,-106,破坏方块,minecraft:stone,173,63,-107,
2023-07-11 10:25:33,主世界,zhuan jiao2490,179,65,-106,破坏方块,minecraft:stone,172,63,-107,
2023-07-11 10:25:33,主世界,zhuan jiao2490,179,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:33,主世界,zhuan jiao2490,178,65,-106,捡起物品,Polished Granite,177,63,-107,1个
2023-07-11 10:25:33,主世界,zhuan jiao2490,177,65,-106,捡起物品,Polished Granite,176,63,-106,2个
2023-07-11 10:25:33,主世界,zhuan jiao2490,177,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:33,主世界,zhuan jiao2490,177,65,-106,破坏方块,minecraft:stone,173,64,-107,
2023-07-11 10:25:33,主世界,zhuan jiao2490,177,65,-106,捡起物品,Polished Granite,176,63,-106,1个
2023-07-11 10:25:33,主世界,zhuan jiao2490,177,65,-106,破坏方块,minecraft:stone,172,64,-107,
2023-07-11 10:25:34,主世界,zhuan jiao2490,177,65,-106,破坏方块,minecraft:stone,171,64,-107,
2023-07-11 10:25:34,主世界,zhuan jiao2490,177,65,-107,破坏方块,minecraft:stone,171,63,-107,
2023-07-11 10:25:34,主世界,zhuan jiao2490,177,65,-107,破坏方块,minecraft:stone,170,63,-107,
2023-07-11 10:25:34,主世界,zhuan jiao2490,177,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:34,主世界,zhuan jiao2490,177,65,-107,捡起物品,Polished Granite,175,63,-106,1个
2023-07-11 10:25:34,主世界,zhuan jiao2490,176,65,-107,捡起物品,Polished Granite,175,63,-107,2个
2023-07-11 10:25:34,主世界,zhuan jiao2490,175,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:34,主世界,zhuan jiao2490,175,65,-107,破坏方块,minecraft:stone,170,64,-107,
2023-07-11 10:25:34,主世界,zhuan jiao2490,175,65,-107,破坏方块,minecraft:stone,169,63,-107,
2023-07-11 10:25:35,主世界,zhuan jiao2490,175,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:35,主世界,zhuan jiao2490,175,65,-107,捡起物品,Torch,174,63,-108,1个
2023-07-11 10:25:35,主世界,zhuan jiao2490,174,65,-107,捡起物品,Polished Granite,173,63,-106,4个
2023-07-11 10:25:35,主世界,zhuan jiao2490,174,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:35,主世界,zhuan jiao2490,174,65,-107,破坏方块,minecraft:stone,169,64,-107,
2023-07-11 10:25:35,主世界,zhuan jiao2490,173,65,-107,捡起物品,Polished Granite,172,63,-108,1个
2023-07-11 10:25:35,主世界,zhuan jiao2490,173,65,-107,破坏方块,minecraft:stone,168,64,-107,
2023-07-11 10:25:35,主世界,zhuan jiao2490,173,65,-107,破坏方块,minecraft:stone,168,63,-107,
2023-07-11 10:25:35,主世界,zhuan jiao2490,172,65,-107,捡起物品,Polished Granite,171,63,-106,2个
2023-07-11 10:25:35,主世界,zhuan jiao2490,172,65,-107,破坏方块,minecraft:stone,167,64,-107,
2023-07-11 10:25:35,主世界,zhuan jiao2490,172,65,-107,破坏方块,minecraft:stone,167,63,-107,
2023-07-11 10:25:35,主世界,zhuan jiao2490,172,65,-107,破坏方块,minecraft:stone,166,63,-107,
2023-07-11 10:25:35,主世界,zhuan jiao2490,172,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:36,主世界,zhuan jiao2490,171,65,-107,捡起物品,Polished Granite,170,63,-106,1个
2023-07-11 10:25:36,主世界,zhuan jiao2490,171,65,-107,捡起物品,Polished Granite,170,63,-106,1个
2023-07-11 10:25:36,主世界,zhuan jiao2490,171,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:36,主世界,zhuan jiao2490,171,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:36,主世界,zhuan jiao2490,171,65,-107,破坏方块,minecraft:stone,166,64,-107,
2023-07-11 10:25:36,主世界,zhuan jiao2490,170,65,-106,捡起物品,Polished Granite,169,63,-108,1个
2023-07-11 10:25:37,主世界,zhuan jiao2490,170,65,-107,破坏方块,minecraft:stone,165,63,-107,
2023-07-11 10:25:37,主世界,zhuan jiao2490,170,65,-107,捡起物品,Polished Granite,169,63,-106,3个
2023-07-11 10:25:37,主世界,zhuan jiao2490,170,65,-107,破坏方块,minecraft:stone,164,63,-107,
2023-07-11 10:25:37,主世界,zhuan jiao2490,169,65,-107,破坏方块,minecraft:stone,165,64,-107,
2023-07-11 10:25:37,主世界,zhuan jiao2490,169,65,-107,捡起物品,Polished Granite,167,63,-107,1个
2023-07-11 10:25:37,主世界,zhuan jiao2490,168,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:37,主世界,zhuan jiao2490,168,65,-107,捡起物品,Polished Granite,167,64,-106,1个
2023-07-11 10:25:37,主世界,zhuan jiao2490,168,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:37,主世界,zhuan jiao2490,168,65,-106,破坏方块,minecraft:stone,164,64,-107,
2023-07-11 10:25:37,主世界,zhuan jiao2490,168,65,-106,破坏方块,minecraft:stone,163,63,-107,
2023-07-11 10:25:37,主世界,zhuan jiao2490,167,65,-107,捡起物品,Polished Granite,166,63,-106,1个
2023-07-11 10:25:37,主世界,zhuan jiao2490,167,65,-107,破坏方块,minecraft:stone,162,63,-107,
2023-07-11 10:25:38,主世界,zhuan jiao2490,167,65,-107,捡起物品,Polished Granite,166,63,-106,1个
2023-07-11 10:25:38,主世界,zhuan jiao2490,167,65,-107,破坏方块,minecraft:stone,161,63,-107,
2023-07-11 10:25:38,主世界,zhuan jiao2490,167,65,-107,捡起物品,Polished Granite,165,63,-106,1个
2023-07-11 10:25:38,主世界,zhuan jiao2490,166,65,-107,破坏方块,minecraft:stone,160,63,-107,
2023-07-11 10:25:38,主世界,zhuan jiao2490,166,65,-107,捡起物品,Polished Granite,164,63,-107,1个
2023-07-11 10:25:38,主世界,zhuan jiao2490,166,65,-107,捡起物品,Polished Granite,164,63,-106,1个
2023-07-11 10:25:38,主世界,zhuan jiao2490,166,65,-107,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:38,主世界,zhuan jiao2490,166,65,-107,破坏方块,minecraft:stone,159,63,-107,
2023-07-11 10:25:38,主世界,zhuan jiao2490,165,65,-107,捡起物品,Polished Granite,164,64,-108,1个
2023-07-11 10:25:38,主世界,zhuan jiao2490,165,65,-107,捡起物品,Polished Granite,164,64,-106,1个
2023-07-11 10:25:38,主世界,zhuan jiao2490,165,65,-107,捡起物品,Polished Granite,163,63,-107,3个
2023-07-11 10:25:38,主世界,zhuan jiao2490,164,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:38,主世界,zhuan jiao2490,164,65,-106,破坏方块,minecraft:stone,161,64,-107,
2023-07-11 10:25:38,主世界,zhuan jiao2490,164,65,-106,破坏方块,minecraft:stone,160,64,-107,
2023-07-11 10:25:38,主世界,zhuan jiao2490,164,65,-106,破坏方块,minecraft:stone,158,63,-107,
2023-07-11 10:25:38,主世界,zhuan jiao2490,164,65,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:39,主世界,zhuan jiao2490,164,65,-106,捡起物品,Polished Granite,162,64,-107,1个
2023-07-11 10:25:39,主世界,zhuan jiao2490,163,64,-106,使用物品,钻石镐,,,,类型：minecraft:netherite_pickaxe
2023-07-11 10:25:39,主世界,zhuan jiao2490,163,64,-106,破坏方块,minecraft:stone,157,63,-107,
